"ID","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","department","salary","left"
"201920661",0.83,0.74,4,249,2,0,0,"support","medium","0"
"201920662",0.49,0.37,5,246,3,0,0,"support","medium","0"
"201920663",0.8,0.66,4,223,3,0,0,"support","medium","0"
"201920664",0.54,0.76,4,244,2,0,0,"support","medium","0"
"201920665",0.37,0.72,3,169,2,1,0,"support","medium","0"
"201920666",0.93,0.56,5,140,3,0,0,"technical","medium","0"
"201920670",0.72,0.7,4,172,3,0,0,"IT","medium","0"
"201920671",0.58,0.49,3,167,3,0,0,"IT","medium","0"
"201920672",0.37,0.51,2,153,3,0,0,"IT","high","0"
"201920673",0.87,0.97,4,243,3,0,0,"IT","high","0"
"201920674",0.63,0.72,6,163,4,0,0,"IT","high","0"
"201920675",0.72,0.79,3,221,3,0,0,"product_mng","high","0"
"201920676",0.36,0.55,3,191,3,0,0,"product_mng","high","0"
"201920677",0.96,0.7,4,272,3,0,0,"product_mng","high","0"
"201920678",0.52,0.37,2,118,2,0,0,"product_mng","high","0"
"201920679",0.16,0.83,5,173,4,0,0,"IT","high","0"
"201920680",0.63,0.55,4,200,3,1,0,"RandD","low","0"
"201920681",0.92,0.76,5,132,3,1,0,"RandD","low","0"
"201920682",0.82,0.49,4,180,2,0,0,"RandD","low","0"
"201920683",0.18,0.54,4,145,5,0,0,"RandD","low","0"
"201920684",0.73,0.48,4,139,2,0,0,"RandD","low","0"
"201920686",0.73,0.62,4,247,4,0,0,"sales","low","0"
"201920687",0.62,0.95,4,140,2,0,0,"accounting","low","0"
"201920688",0.94,0.8,4,266,3,1,0,"support","medium","0"
"201920689",0.76,0.74,4,261,3,0,0,"technical","medium","0"
"201920690",0.89,0.49,4,275,3,0,0,"management","medium","0"
"201920691",0.9,0.88,5,254,2,0,0,"marketing","medium","0"
"201920692",1,0.93,5,231,2,0,0,"marketing","medium","0"
"201920693",0.71,0.9,3,138,3,0,0,"marketing","medium","0"
"201920695",0.97,0.9,5,262,3,0,0,"sales","medium","0"
"201920696",0.6,0.59,4,201,3,0,0,"sales","medium","0"
"201920697",0.82,0.67,3,229,3,0,0,"sales","medium","0"
"201920698",0.95,0.48,4,228,2,0,0,"sales","medium","0"
"201920699",0.88,0.65,5,228,3,0,0,"sales","medium","0"
"201920700",0.79,0.49,3,273,3,0,0,"sales","medium","0"
"201920701",0.52,0.96,4,171,2,0,0,"sales","medium","0"
"201920702",0.22,0.61,3,148,5,0,0,"sales","medium","0"
"201920703",0.59,0.96,5,211,3,0,0,"sales","medium","0"
"201920704",0.84,0.64,2,211,3,0,0,"sales","medium","0"
"201920705",0.54,0.41,3,175,3,0,0,"sales","medium","0"
"201920706",1,0.86,4,245,4,0,0,"sales","medium","0"
"201920707",0.93,0.59,3,273,2,1,0,"sales","medium","0"
"201920708",0.96,0.55,3,225,4,1,0,"sales","medium","0"
"201920709",0.56,0.41,5,152,3,0,0,"sales","medium","0"
"201920710",0.49,0.66,5,194,3,0,0,"sales","medium","0"
"201920711",0.89,0.51,4,185,3,1,0,"sales","high","0"
"201920714",0.65,0.89,5,223,3,1,0,"accounting","medium","0"
"201920715",0.14,0.66,5,281,4,1,0,"accounting","medium","0"
"201920716",0.64,0.49,3,241,3,0,0,"hr","medium","0"
"201920718",0.71,0.59,4,143,2,0,0,"hr","medium","0"
"201920720",0.9,0.57,4,185,3,1,0,"technical","medium","0"
"201920722",0.78,0.98,4,207,2,1,0,"technical","medium","0"
"201920723",0.62,0.69,4,184,3,0,0,"technical","low","0"
"201920724",0.6,0.8,4,253,2,0,0,"technical","low","0"
"201920725",0.82,0.62,3,152,6,0,0,"technical","low","0"
"201920726",0.52,0.55,3,225,2,0,0,"technical","low","0"
"201920727",0.13,0.84,5,189,5,0,0,"technical","low","0"
"201920728",0.97,0.93,3,153,2,0,0,"technical","low","0"
"201920729",0.63,0.9,4,245,3,0,0,"technical","low","0"
"201920730",0.68,0.78,5,233,3,0,0,"technical","high","0"
"201920731",0.74,0.83,4,210,3,0,0,"support","low","0"
"201920733",0.28,0.95,5,191,3,0,0,"support","high","0"
"201920734",0.61,0.9,3,224,3,0,0,"support","low","0"
"201920735",0.67,0.49,3,185,3,0,0,"support","low","0"
"201920736",0.86,0.64,3,245,4,0,0,"support","high","0"
"201920737",0.87,0.93,3,173,2,0,0,"support","low","0"
"201920740",0.69,0.75,5,196,3,0,0,"support","medium","0"
"201920741",0.97,0.83,3,238,2,0,0,"support","medium","0"
"201920742",0.62,0.89,4,261,2,0,0,"technical","medium","0"
"201920743",0.55,0.87,3,201,2,0,0,"technical","medium","0"
"201920744",0.61,0.73,3,252,3,0,0,"technical","high","0"
"201920745",0.15,0.81,3,191,5,0,0,"management","medium","0"
"201920746",0.84,0.86,3,199,3,0,0,"IT","medium","0"
"201920747",0.87,0.64,5,234,2,1,0,"IT","medium","0"
"201920748",0.93,0.86,4,192,4,0,0,"IT","high","0"
"201920749",0.14,0.73,6,237,5,0,0,"IT","medium","0"
"201920751",0.41,0.63,2,145,2,0,0,"product_mng","low","0"
"201920752",0.84,0.96,6,155,5,0,0,"product_mng","medium","0"
"201920754",0.6,0.86,6,247,6,0,0,"product_mng","medium","0"
"201920756",0.29,0.91,4,183,4,0,0,"RandD","low","0"
"201920757",0.31,0.51,2,146,3,0,0,"RandD","low","0"
"201920758",0.73,0.99,3,241,3,0,0,"RandD","low","0"
"201920759",0.51,0.52,5,261,3,1,0,"RandD","low","0"
"201920760",0.58,0.77,4,140,3,0,0,"RandD","low","0"
"201920761",0.59,0.97,3,257,3,0,0,"marketing","low","0"
"201920762",0.95,0.9,3,186,2,0,0,"marketing","low","0"
"201920763",0.84,0.93,3,159,3,0,0,"sales","low","0"
"201920764",0.28,0.37,3,164,4,1,0,"accounting","low","0"
"201920765",0.94,0.52,4,217,6,1,0,"support","low","0"
"201920767",0.72,0.5,4,164,2,1,0,"management","low","0"
"201920768",0.19,0.85,5,249,3,0,0,"marketing","low","0"
"201920769",0.83,0.95,3,264,2,0,0,"marketing","low","0"
"201920770",0.79,0.92,4,208,2,1,0,"marketing","low","0"
"201920771",0.72,0.61,3,175,3,0,0,"sales","high","0"
"201920772",0.97,0.74,4,209,2,0,0,"sales","low","0"
"201920773",0.92,0.83,4,268,4,0,0,"sales","low","0"
"201920774",0.95,0.53,3,264,3,0,0,"sales","low","0"
"201920777",0.89,0.99,4,205,2,0,1,"sales","medium","0"
"201920778",0.69,0.63,5,140,4,0,1,"sales","high","0"
"201920780",0.79,0.61,4,227,2,0,1,"sales","high","0"
"201920781",0.87,0.94,4,189,3,0,1,"sales","medium","0"
"201920782",0.89,0.88,5,241,2,1,0,"sales","medium","0"
"201920783",0.75,0.77,5,199,4,0,0,"sales","medium","0"
"201920784",0.78,0.6,4,206,3,0,0,"sales","medium","0"
"201920785",0.13,0.62,5,268,3,0,0,"sales","medium","0"
"201920786",0.94,0.86,3,221,3,1,0,"sales","medium","0"
"201920787",0.94,0.88,4,262,2,0,0,"sales","medium","0"
"201920788",0.67,0.6,5,253,6,0,0,"sales","medium","0"
"201920789",0.6,0.73,5,241,3,0,0,"sales","high","0"
"201920790",0.62,0.94,4,252,4,0,0,"accounting","low","0"
"201920791",0.38,0.52,2,171,3,0,0,"accounting","medium","0"
"201920792",0.8,0.77,4,194,3,0,0,"accounting","medium","0"
"201920793",0.61,0.42,3,104,2,0,0,"hr","medium","0"
"201920794",0.61,0.56,4,176,3,0,0,"hr","medium","0"
"201920795",0.66,0.8,4,192,3,0,0,"hr","medium","0"
"201920796",0.56,0.74,3,154,2,0,0,"hr","medium","0"
"201920797",1,0.55,4,186,4,1,0,"technical","medium","0"
"201920799",0.6,0.66,4,132,4,0,0,"technical","medium","0"
"201920800",0.78,0.59,5,236,3,0,0,"technical","high","0"
"201920801",0.48,0.53,3,211,4,0,0,"technical","low","0"
"201920802",0.9,0.77,4,273,2,0,0,"technical","low","0"
"201920803",0.16,0.76,4,223,4,0,0,"technical","low","0"
"201920806",0.44,0.37,2,219,2,0,0,"technical","low","0"
"201920807",0.95,0.67,4,261,3,0,0,"technical","low","0"
"201920808",0.9,0.65,3,254,2,0,0,"support","high","0"
"201920809",0.27,0.48,4,185,2,0,0,"support","low","0"
"201920810",0.51,0.74,6,98,3,0,0,"support","low","0"
"201920812",0.97,0.93,5,137,2,1,0,"support","low","0"
"201920813",0.91,0.75,4,159,3,1,0,"support","low","0"
"201920814",0.76,0.88,5,265,4,0,0,"support","low","0"
"201920816",0.83,0.73,4,247,2,0,0,"support","medium","0"
"201920817",0.78,0.54,3,161,3,0,0,"support","medium","0"
"201920818",0.52,0.38,2,103,3,0,0,"support","medium","0"
"201920819",0.63,0.49,4,151,3,0,0,"technical","medium","0"
"201920820",0.9,0.74,3,193,3,0,0,"technical","medium","0"
"201920821",0.48,0.58,3,194,3,0,0,"technical","medium","0"
"201920822",0.7,0.6,5,208,3,0,0,"management","medium","0"
"201920823",0.68,0.66,4,229,3,0,0,"IT","medium","0"
"201920824",0.7,0.87,3,166,2,0,0,"IT","medium","0"
"201920825",0.77,0.5,3,141,3,0,0,"IT","medium","0"
"201920826",0.73,0.93,3,249,2,0,0,"IT","medium","0"
"201920827",0.87,0.48,4,264,3,0,0,"IT","medium","0"
"201920828",0.65,0.98,3,252,2,0,0,"product_mng","high","0"
"201920829",0.62,0.7,2,134,3,0,0,"product_mng","low","0"
"201920830",0.53,0.51,3,274,2,1,0,"product_mng","medium","0"
"201920831",0.59,0.39,5,200,4,0,0,"product_mng","medium","0"
"201920832",0.87,0.72,2,154,3,0,0,"IT","medium","0"
"201920833",0.47,0.53,3,111,4,0,0,"RandD","medium","0"
"201920834",0.96,0.81,3,247,3,0,0,"RandD","low","0"
"201920836",0.84,0.6,3,250,3,1,0,"RandD","low","0"
"201920838",0.86,0.66,4,251,3,0,0,"RandD","low","0"
"201920839",0.73,0.98,5,272,2,0,0,"marketing","low","0"
"201920841",0.63,0.64,3,180,3,0,0,"accounting","low","0"
"201920842",0.71,0.72,3,271,2,0,0,"support","low","0"
"201920843",0.71,0.68,5,226,3,0,0,"technical","low","0"
"201920844",0.95,0.62,4,150,2,0,0,"management","low","0"
"201920845",0.51,0.86,4,260,3,1,0,"marketing","low","0"
"201920847",0.48,0.51,3,136,3,0,0,"marketing","low","0"
"201920848",0.93,0.91,2,238,2,1,0,"sales","low","0"
"201920849",0.83,0.86,4,98,4,0,0,"sales","low","0"
"201920850",0.61,0.73,5,156,4,0,0,"sales","low","0"
"201920852",0.5,0.81,3,170,2,0,0,"sales","low","0"
"201920853",0.84,0.54,3,245,3,0,0,"sales","low","0"
"201920854",0.58,0.38,4,203,5,0,0,"sales","low","0"
"201920855",0.59,0.72,3,182,3,0,0,"sales","medium","0"
"201920856",0.77,0.83,3,175,3,0,1,"sales","medium","0"
"201920857",0.78,0.4,4,145,5,1,1,"sales","medium","0"
"201920858",0.6,0.96,4,220,3,1,1,"sales","medium","0"
"201920859",0.53,0.77,4,259,2,1,1,"sales","medium","0"
"201920860",0.73,0.69,3,228,2,0,1,"sales","medium","0"
"201920861",0.76,0.94,3,189,3,0,0,"sales","medium","0"
"201920862",0.12,0.61,6,257,3,0,0,"sales","medium","0"
"201920863",0.2,0.98,3,180,6,0,0,"sales","medium","0"
"201920864",0.5,0.77,4,180,3,0,0,"sales","medium","0"
"201920865",0.79,0.65,5,215,2,1,0,"sales","medium","0"
"201920867",0.26,0.69,5,213,2,0,0,"accounting","high","0"
"201920868",0.8,0.72,4,173,3,0,0,"accounting","low","0"
"201920870",0.87,0.71,4,157,2,0,0,"hr","medium","0"
"201920871",0.63,0.75,4,175,4,0,0,"hr","medium","0"
"201920873",0.2,0.42,4,256,5,0,0,"hr","low","0"
"201920874",0.62,0.71,4,268,3,0,0,"technical","low","0"
"201920875",0.91,0.94,5,159,3,0,0,"technical","low","0"
"201920877",0.53,0.81,3,275,2,0,0,"technical","low","0"
"201920878",0.52,0.98,5,217,2,1,0,"technical","low","0"
"201920879",1,0.88,6,201,4,0,0,"technical","low","0"
"201920880",0.73,0.67,4,205,3,0,0,"technical","low","0"
"201920881",0.65,0.67,3,240,2,1,0,"technical","low","0"
"201920882",0.5,0.95,5,137,3,0,0,"technical","low","0"
"201920884",0.48,0.86,5,198,4,0,0,"technical","low","0"
"201920885",0.67,0.87,5,254,2,0,0,"support","low","0"
"201920886",0.73,0.94,4,262,3,0,0,"support","low","0"
"201920887",0.63,0.71,4,244,2,0,0,"support","low","0"
"201920888",0.84,0.84,4,266,3,0,0,"support","low","0"
"201920889",0.2,0.94,6,191,5,0,0,"support","low","0"
"201920890",0.76,0.57,3,148,3,1,0,"support","low","0"
"201920892",0.8,0.55,4,178,2,1,0,"support","low","0"
"201920893",0.64,0.91,3,165,3,1,0,"support","low","0"
"201920894",0.59,0.97,5,179,6,0,0,"support","medium","0"
"201920895",0.92,0.98,3,149,3,0,0,"support","medium","0"
"201920896",0.75,0.76,3,269,2,1,0,"technical","medium","0"
"201920897",0.69,0.74,5,227,2,0,0,"technical","medium","0"
"201920898",0.82,0.93,3,247,3,0,0,"technical","medium","0"
"201920899",0.88,0.85,3,220,3,0,0,"management","medium","0"
"201920900",0.89,0.91,3,233,2,0,0,"IT","medium","0"
"201920901",1,0.79,5,171,5,0,0,"IT","medium","0"
"201920903",0.76,0.92,3,176,2,0,0,"IT","medium","0"
"201920904",0.8,0.62,5,190,4,1,0,"IT","medium","0"
"201920907",1,0.73,5,189,3,1,0,"product_mng","low","0"
"201920908",0.18,0.9,4,282,4,0,0,"product_mng","medium","0"
"201920909",0.47,0.46,2,152,2,0,0,"IT","medium","0"
"201920910",0.92,0.64,4,217,4,0,0,"RandD","medium","0"
"201920911",0.51,0.5,4,130,3,0,0,"RandD","medium","0"
"201920912",0.81,0.62,4,153,4,0,0,"RandD","low","0"
"201920913",0.52,0.57,3,270,3,0,0,"RandD","low","0"
"201920914",0.95,0.96,3,220,3,0,0,"RandD","low","0"
"201920915",0.93,0.64,4,253,3,0,0,"RandD","low","0"
"201920916",0.98,0.67,4,209,6,0,0,"marketing","low","0"
"201920917",0.79,0.79,4,231,2,0,0,"sales","low","0"
"201920918",0.99,0.73,4,240,4,0,0,"accounting","low","0"
"201920919",0.64,0.9,5,266,3,0,0,"support","low","0"
"201920920",0.54,0.44,3,153,2,0,0,"technical","low","0"
"201920921",0.79,0.59,4,187,2,0,0,"management","low","0"
"201920922",0.55,0.98,4,185,2,1,0,"marketing","low","0"
"201920923",0.18,0.81,4,147,4,0,0,"marketing","low","0"
"201920925",0.92,0.67,2,252,2,0,0,"sales","low","0"
"201920926",0.99,0.75,4,163,2,0,0,"sales","low","0"
"201920927",0.77,0.85,4,189,2,0,0,"sales","low","0"
"201920928",0.49,0.52,3,156,2,0,0,"sales","low","0"
"201920929",0.98,0.58,3,183,3,0,0,"sales","low","0"
"201920930",0.18,0.54,6,209,5,1,0,"sales","low","0"
"201920931",0.8,0.82,4,271,4,0,0,"sales","low","0"
"201920932",0.81,0.77,5,251,2,0,0,"sales","low","0"
"201920933",0.13,0.61,5,198,5,0,0,"sales","medium","0"
"201920934",0.58,0.97,3,274,4,1,1,"sales","medium","0"
"201920935",0.75,0.63,4,209,3,0,1,"sales","medium","0"
"201920936",0.8,0.94,4,271,4,0,1,"sales","medium","0"
"201920937",0.78,0.6,4,143,2,0,1,"sales","medium","0"
"201920938",0.92,0.6,5,236,3,1,1,"sales","medium","0"
"201920939",0.85,0.98,5,222,3,0,1,"sales","medium","0"
"201920940",0.52,0.63,3,233,3,0,1,"sales","medium","0"
"201920941",0.95,0.84,3,270,3,1,1,"sales","medium","0"
"201920942",0.81,0.92,5,258,3,0,1,"sales","medium","0"
"201920943",0.16,0.82,6,202,4,1,1,"sales","medium","0"
"201920944",0.91,0.74,3,150,2,0,0,"accounting","medium","0"
"201920946",0.24,0.42,5,210,5,0,0,"accounting","low","0"
"201920947",0.88,0.51,3,208,3,0,0,"hr","medium","0"
"201920948",0.94,0.73,3,196,3,0,0,"hr","medium","0"
"201920949",0.76,0.79,5,187,4,0,0,"hr","medium","0"
"201920950",0.49,0.67,3,140,2,0,0,"hr","medium","0"
"201920951",0.93,0.9,4,256,4,0,0,"technical","low","0"
"201920952",0.92,0.66,4,113,3,0,0,"technical","low","0"
"201920953",0.19,0.94,4,196,5,0,0,"technical","low","0"
"201920954",0.66,0.76,3,170,3,0,0,"technical","low","0"
"201920955",0.16,0.94,4,261,6,0,0,"technical","low","0"
"201920956",0.83,0.99,5,132,3,0,0,"technical","low","0"
"201920957",0.69,0.53,3,153,3,0,0,"technical","low","0"
"201920958",0.82,0.53,3,147,3,1,0,"technical","low","0"
"201920959",0.88,0.72,5,244,2,0,0,"technical","low","0"
"201920960",0.31,0.42,4,108,4,0,0,"technical","low","0"
"201920961",0.83,0.49,4,218,2,0,0,"technical","low","0"
"201920962",0.94,0.52,5,133,3,0,0,"support","low","0"
"201920963",0.65,0.79,5,233,3,0,0,"support","low","0"
"201920965",0.52,0.43,3,176,3,0,0,"support","low","0"
"201920966",0.66,0.89,4,169,4,0,0,"support","low","0"
"201920967",0.87,0.87,4,144,3,0,0,"support","low","0"
"201920968",0.2,0.99,5,151,3,1,0,"support","low","0"
"201920971",0.48,0.61,3,251,3,0,0,"support","medium","0"
"201920972",0.8,0.8,4,263,4,0,0,"support","medium","0"
"201920973",0.89,0.74,5,260,6,0,0,"technical","medium","0"
"201920974",0.67,0.63,3,227,3,0,0,"technical","medium","0"
"201920975",0.37,0.86,6,260,3,0,0,"technical","medium","0"
"201920976",0.93,0.61,5,158,3,0,0,"management","medium","0"
"201920977",0.69,0.52,3,186,3,0,0,"IT","medium","0"
"201920978",0.16,0.61,4,171,6,0,0,"IT","medium","0"
"201920979",0.81,0.55,3,199,2,1,0,"IT","medium","0"
"201920980",0.97,0.63,5,258,2,0,0,"IT","medium","0"
"201920981",0.77,0.59,4,273,2,0,0,"IT","high","0"
"201920982",0.75,0.78,2,259,3,0,0,"product_mng","low","0"
"201920983",0.88,0.82,3,265,3,0,0,"product_mng","medium","0"
"201920984",0.43,0.51,5,168,4,0,0,"product_mng","medium","0"
"201920985",0.99,0.99,4,163,4,0,0,"product_mng","medium","0"
"201920986",0.59,0.65,5,265,3,0,0,"IT","medium","0"
"201920987",0.89,0.71,4,190,3,0,0,"RandD","low","0"
"201920989",0.32,0.86,4,266,4,0,0,"RandD","low","0"
"201920990",0.17,0.55,6,240,6,0,0,"RandD","low","0"
"201920991",0.78,0.55,3,143,3,0,0,"RandD","low","0"
"201920992",0.73,0.68,3,121,5,0,0,"RandD","low","0"
"201920993",0.65,0.76,2,170,5,0,0,"IT","low","0"
"201920994",0.8,0.71,4,161,4,0,0,"IT","low","0"
"201920995",0.61,0.86,3,239,3,0,0,"IT","low","0"
"201920996",0.67,0.49,3,224,3,0,0,"IT","low","0"
"201920997",0.63,0.57,3,242,3,0,0,"product_mng","low","0"
"201920999",0.82,0.59,5,170,3,0,0,"product_mng","low","0"
"201921000",0.79,0.67,5,156,2,0,0,"product_mng","low","0"
"201921001",0.49,0.6,2,113,5,0,0,"IT","low","0"
"201921003",0.13,0.5,3,137,5,0,0,"RandD","low","0"
"201921004",0.83,0.52,5,217,3,0,0,"RandD","low","0"
"201921005",0.83,0.91,3,155,3,0,0,"RandD","low","0"
"201921006",0.19,0.83,5,280,4,0,0,"RandD","low","0"
"201921007",0.8,0.81,5,248,2,1,0,"RandD","low","0"
"201921008",0.49,0.67,2,190,8,0,0,"marketing","medium","0"
"201921012",0.21,0.7,3,238,8,0,0,"technical","medium","0"
"201921014",0.51,0.8,4,198,6,0,0,"marketing","medium","0"
"201921015",0.52,0.89,3,188,6,0,0,"marketing","medium","0"
"201921017",0.62,0.79,4,268,6,0,0,"sales","medium","0"
"201921018",0.73,0.88,5,233,4,1,0,"sales","medium","0"
"201921019",0.32,0.86,4,214,5,0,0,"sales","medium","0"
"201921020",0.78,0.96,2,285,3,0,0,"sales","high","0"
"201921021",0.65,0.91,4,224,2,1,0,"sales","low","0"
"201921023",0.96,0.89,3,142,4,0,0,"sales","medium","0"
"201921024",0.79,0.82,4,220,3,0,0,"sales","medium","0"
"201921025",0.66,0.58,4,244,3,0,0,"sales","medium","0"
"201921028",0.57,0.72,4,214,2,1,0,"sales","low","0"
"201921029",0.86,0.87,5,171,2,0,0,"sales","low","0"
"201921031",0.73,0.61,4,260,2,1,0,"sales","low","0"
"201921032",0.78,0.63,5,259,3,0,0,"sales","low","0"
"201921033",0.95,0.63,3,153,2,0,0,"sales","low","0"
"201921036",0.48,1,4,261,3,0,0,"accounting","low","0"
"201921038",0.72,0.85,5,237,4,0,0,"accounting","low","0"
"201921039",0.61,0.52,3,224,3,0,0,"hr","low","0"
"201921040",0.31,0.87,6,240,3,1,0,"hr","low","0"
"201921041",0.62,0.81,3,245,2,1,0,"hr","low","0"
"201921042",0.48,0.49,3,268,3,0,0,"hr","low","0"
"201921043",0.97,0.89,4,208,2,1,0,"technical","low","0"
"201921044",0.61,0.83,4,153,2,0,0,"technical","low","0"
"201921045",0.93,0.99,3,169,3,0,0,"technical","low","0"
"201921046",0.89,0.39,5,218,2,0,0,"technical","low","0"
"201921047",0.95,0.9,3,155,3,0,0,"technical","medium","0"
"201921048",0.36,0.44,5,155,3,0,0,"technical","medium","0"
"201921049",0.29,0.39,6,105,6,0,0,"technical","medium","0"
"201921052",0.51,0.56,4,198,2,1,0,"technical","medium","0"
"201921053",0.54,0.53,4,158,2,0,0,"technical","medium","0"
"201921054",0.66,0.58,3,157,2,0,0,"support","medium","0"
"201921055",0.59,0.54,4,178,2,0,0,"support","medium","0"
"201921056",0.45,0.48,3,145,2,0,0,"support","medium","0"
"201921057",0.15,0.91,5,230,3,0,0,"support","medium","0"
"201921058",0.95,0.53,3,174,3,0,0,"support","medium","0"
"201921060",0.68,0.97,3,174,2,0,0,"support","low","0"
"201921061",0.7,0.76,4,173,2,0,0,"support","medium","0"
"201921062",0.9,0.73,2,203,4,0,0,"support","medium","0"
"201921063",0.94,0.95,5,170,3,0,0,"support","medium","0"
"201921064",0.8,0.86,3,203,3,0,0,"support","medium","0"
"201921065",0.59,0.53,5,169,3,0,0,"technical","low","0"
"201921066",0.43,0.96,3,109,6,0,0,"technical","low","0"
"201921069",0.12,0.49,4,191,5,0,0,"IT","low","0"
"201921070",0.14,0.56,5,259,4,1,0,"IT","low","0"
"201921071",0.86,0.91,4,253,3,0,0,"IT","low","0"
"201921073",1,0.86,2,264,3,0,0,"IT","medium","0"
"201921075",0.9,0.93,3,209,3,0,0,"product_mng","medium","0"
"201921076",0.82,0.89,4,239,2,0,0,"product_mng","medium","0"
"201921077",0.59,0.48,3,197,3,0,0,"product_mng","medium","0"
"201921078",0.97,0.57,4,150,2,0,0,"IT","medium","0"
"201921079",0.69,0.88,3,164,10,0,0,"management","medium","0"
"201921081",0.48,0.74,2,271,8,1,0,"management","medium","0"
"201921082",0.94,0.49,4,176,8,0,0,"management","medium","0"
"201921083",0.74,0.73,3,156,8,0,0,"management","medium","0"
"201921085",0.93,0.94,4,233,6,0,0,"IT","medium","0"
"201921086",0.57,0.67,3,138,6,1,0,"IT","medium","0"
"201921087",0.9,0.49,3,259,6,0,0,"IT","medium","0"
"201921088",0.55,0.86,4,169,6,0,0,"IT","medium","0"
"201921091",0.87,0.52,4,140,3,0,0,"product_mng","medium","0"
"201921092",0.86,0.82,4,212,2,0,0,"product_mng","medium","0"
"201921094",0.45,0.63,5,111,5,0,0,"management","medium","0"
"201921095",0.51,0.63,4,198,2,0,0,"management","medium","0"
"201921096",0.87,0.92,4,263,3,0,0,"management","medium","0"
"201921098",0.57,0.64,3,188,3,0,0,"management","medium","0"
"201921099",0.69,0.83,4,252,3,0,0,"management","medium","0"
"201921100",0.61,0.9,2,142,3,0,0,"marketing","high","0"
"201921101",0.96,0.85,4,247,3,0,0,"sales","high","0"
"201921102",0.16,0.61,6,269,2,0,0,"accounting","high","0"
"201921103",0.96,0.82,4,244,3,0,0,"support","high","0"
"201921104",0.77,0.81,4,164,3,0,0,"technical","high","0"
"201921105",0.85,0.87,6,232,5,0,0,"management","high","0"
"201921106",0.37,0.49,3,177,3,0,0,"marketing","high","0"
"201921108",0.87,0.6,5,165,2,1,0,"marketing","high","0"
"201921109",0.95,0.8,3,225,2,0,0,"sales","high","0"
"201921110",0.84,0.63,3,121,3,1,0,"sales","low","0"
"201921111",0.44,0.51,2,219,4,0,0,"sales","low","0"
"201921112",0.94,0.73,4,204,2,0,0,"sales","low","0"
"201921113",0.85,0.94,5,235,4,0,0,"sales","low","0"
"201921115",0.76,0.67,5,243,3,0,0,"sales","low","0"
"201921116",0.13,0.97,4,162,6,0,0,"sales","low","0"
"201921117",0.6,0.79,4,262,3,0,0,"sales","low","0"
"201921118",0.45,0.55,4,206,2,0,0,"sales","low","0"
"201921119",0.49,1,2,125,4,1,0,"sales","low","0"
"201921120",0.19,0.36,3,167,5,0,0,"sales","low","0"
"201921121",0.68,0.89,5,218,5,0,0,"sales","low","0"
"201921122",0.53,0.91,5,181,3,0,0,"sales","low","0"
"201921123",1,0.77,5,269,3,0,0,"sales","low","0"
"201921125",0.29,0.75,6,271,10,0,0,"sales","medium","0"
"201921126",0.54,0.83,4,201,8,1,0,"sales","medium","0"
"201921128",0.71,0.76,4,148,8,0,0,"accounting","medium","0"
"201921129",0.96,0.84,3,147,8,0,0,"accounting","medium","0"
"201921130",0.8,0.9,4,211,8,0,0,"accounting","medium","0"
"201921131",0.82,0.87,5,145,6,0,0,"hr","medium","0"
"201921132",0.19,0.97,6,269,6,0,0,"hr","medium","0"
"201921133",0.43,0.74,4,129,6,0,0,"hr","medium","0"
"201921134",0.62,0.84,3,270,6,0,0,"hr","medium","0"
"201921135",0.75,0.85,3,250,6,0,0,"technical","medium","0"
"201921138",0.63,0.57,4,192,3,0,0,"technical","high","0"
"201921139",0.75,0.93,3,247,2,0,0,"technical","high","0"
"201921140",0.74,1,4,192,4,0,0,"technical","high","0"
"201921141",0.55,0.68,3,178,3,1,0,"technical","high","0"
"201921142",0.87,0.55,4,197,3,0,0,"technical","high","0"
"201921143",0.13,0.9,5,264,6,0,0,"technical","high","0"
"201921145",0.89,0.97,4,147,2,0,0,"technical","low","0"
"201921146",0.56,0.94,3,154,3,1,0,"support","low","0"
"201921147",0.95,0.61,3,224,2,1,0,"support","low","0"
"201921148",0.57,0.59,4,250,2,0,0,"support","low","0"
"201921149",0.72,0.53,3,179,3,0,0,"support","low","0"
"201921150",0.28,0.44,4,170,2,0,0,"support","low","0"
"201921152",0.54,0.95,4,256,3,0,0,"support","low","0"
"201921153",0.99,0.8,3,209,2,0,0,"support","medium","0"
"201921154",0.37,0.69,2,146,3,0,0,"support","medium","0"
"201921155",0.77,0.87,3,275,4,1,0,"support","medium","0"
"201921156",0.7,0.88,4,180,2,0,0,"support","medium","0"
"201921157",0.8,0.74,3,228,3,0,0,"technical","medium","0"
"201921158",0.52,0.63,3,204,3,0,0,"technical","medium","0"
"201921159",0.69,0.55,3,172,2,0,0,"technical","medium","0"
"201921160",0.6,0.62,5,274,3,0,0,"management","medium","0"
"201921161",0.74,0.64,3,136,2,0,0,"IT","medium","0"
"201921162",0.69,0.82,4,252,3,1,0,"IT","medium","0"
"201921163",0.78,0.89,4,137,3,0,0,"IT","medium","0"
"201921164",0.77,0.75,4,191,3,0,0,"IT","medium","0"
"201921166",0.54,0.68,6,249,5,0,0,"product_mng","medium","0"
"201921167",0.48,0.77,6,274,6,0,0,"product_mng","medium","0"
"201921168",0.55,0.96,3,194,3,0,0,"product_mng","medium","0"
"201921169",0.17,0.36,6,191,2,0,0,"product_mng","medium","0"
