ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary,left
201919494,0.57,0.55,3,264,2,0,0,accounting,medium,0
201919497,0.25,0.94,6,199,4,0,0,hr,medium,0
201919498,0.59,0.43,3,171,3,0,0,hr,medium,0
201919502,0.78,0.65,3,176,2,0,0,technical,low,0
201919503,0.73,0.76,2,166,3,0,0,technical,low,0
201919520,0.83,0.51,4,199,3,0,0,support,low,0
201919529,0.27,0.85,2,277,6,1,0,IT,low,0
201919530,0.51,0.88,5,225,2,1,0,IT,low,0
201919532,0.89,0.69,4,170,3,0,0,product_mng,low,0
201919534,0.29,0.85,4,211,2,0,0,product_mng,low,0
201919543,0.87,0.84,4,237,3,1,0,sales,medium,0
201919552,0.86,0.91,4,234,3,1,0,sales,medium,0
201919555,0.62,0.68,3,134,2,0,0,sales,medium,0
201919557,0.97,0.88,4,237,4,0,0,sales,low,0
201919562,0.8,0.5,3,219,3,0,0,sales,low,0
201919564,0.19,0.73,4,231,3,0,0,sales,low,0
201919579,0.55,0.95,4,249,4,0,0,technical,medium,0
201919580,0.91,0.66,3,168,3,0,0,technical,medium,0
201919586,0.48,0.56,4,271,3,0,0,technical,high,0
201919589,0.82,0.74,3,256,3,1,0,support,medium,0
201919591,0.69,0.71,3,241,3,0,0,support,medium,0
201919594,0.65,0.77,2,248,3,0,0,support,low,0
201919604,0.77,0.86,3,101,5,0,0,IT,low,0
201919611,0.57,0.66,4,151,2,0,0,product_mng,low,0
201919614,0.81,0.54,4,155,4,0,0,accounting,high,0
201919617,0.81,0.65,3,195,2,0,0,IT,medium,0
201919637,0.68,0.55,4,169,3,1,0,sales,low,0
201919647,0.56,0.89,4,263,3,0,0,accounting,low,0
201919648,0.69,0.68,4,214,4,0,0,accounting,low,0
201919655,0.68,0.61,4,227,3,0,0,technical,medium,0
201919662,0.94,0.8,6,147,3,0,0,technical,medium,0
201919668,0.81,0.98,3,141,3,0,0,support,medium,0
201919670,0.92,0.97,4,199,3,0,0,support,low,0
201919676,0.54,0.74,4,160,6,0,0,technical,low,0
201919696,0.31,0.59,4,218,5,0,0,marketing,medium,0
201919709,0.47,0.43,3,120,3,0,0,sales,high,0
201919714,0.89,0.93,3,168,2,0,0,sales,high,0
201919722,0.86,0.56,5,215,2,0,0,sales,low,0
201919727,0.63,0.74,4,202,3,0,0,hr,low,0
201919733,0.92,0.88,4,111,4,0,0,technical,medium,0
201919737,0.83,0.92,3,268,2,1,0,technical,medium,0
201919740,0.85,0.9,5,247,2,0,0,technical,medium,0
201919742,0.18,0.52,3,213,4,0,0,support,high,0
201919746,0.15,0.95,4,251,5,0,0,support,high,0
201919748,0.96,0.91,5,179,2,0,0,support,high,0
201919762,0.98,0.99,4,132,2,0,0,product_mng,medium,0
201919770,1.0,0.67,5,241,4,0,0,RandD,medium,0
201919773,0.5,0.83,2,220,2,1,0,sales,medium,0
201919779,0.34,0.46,5,131,3,0,0,marketing,medium,0
201919784,0.63,0.78,2,158,5,1,0,sales,medium,0
201919790,0.92,0.91,3,202,2,0,0,sales,medium,0
201919791,0.72,0.78,3,229,2,0,0,sales,medium,0
201919797,0.15,0.42,3,98,3,0,0,sales,low,0
201919800,0.96,0.54,5,161,3,1,0,accounting,high,0
201919802,0.58,0.97,2,216,3,0,0,accounting,high,0
201919803,0.84,0.56,3,266,3,0,0,hr,high,0
201919813,0.33,0.59,3,243,2,0,0,technical,medium,0
201919823,0.92,0.66,4,133,3,0,0,support,medium,0
201919836,0.51,0.85,2,248,4,0,0,IT,high,0
201919838,0.86,0.9,4,162,3,0,0,product_mng,low,0
201919841,0.46,0.73,6,256,4,0,0,product_mng,high,0
201919846,0.69,0.94,5,259,2,0,0,IT,medium,0
201919850,0.65,0.79,3,201,3,1,0,sales,high,0
201919858,0.54,0.87,4,163,3,0,0,sales,medium,0
201919873,0.54,0.72,4,259,2,1,0,sales,low,0
201919883,0.9,0.53,3,167,3,0,0,hr,low,0
201919885,0.91,0.83,4,235,3,0,0,technical,low,0
201919891,0.56,0.57,5,274,3,0,0,technical,medium,0
201919897,0.76,0.66,5,206,2,0,0,support,medium,0
201919905,0.74,0.98,4,160,2,0,0,support,low,0
201919906,0.8,0.74,5,229,3,1,0,technical,low,0
201919923,0.95,0.73,2,187,2,0,0,IT,medium,0
201919927,0.88,0.56,4,243,4,0,0,accounting,medium,0
201919940,0.89,0.76,2,278,2,0,0,sales,medium,0
201919955,0.84,0.78,5,164,3,0,0,accounting,low,0
201919959,0.91,0.59,5,179,3,0,0,hr,low,0
201919965,0.61,0.74,5,185,2,1,0,technical,medium,0
201919974,0.71,0.99,3,228,2,0,0,support,medium,0
201919981,0.53,0.62,4,201,3,0,0,support,medium,0
201919999,0.62,0.64,4,185,2,0,0,IT,medium,0
201920002,0.27,0.61,3,213,6,0,0,sales,low,0
201920005,0.75,0.63,3,148,4,0,0,technical,medium,0
201920018,0.89,0.84,6,196,4,0,0,sales,medium,0
201920022,0.61,1.0,4,133,4,0,0,sales,low,0
201920023,0.98,0.53,4,214,2,0,0,sales,low,0
201920068,0.81,0.77,5,167,4,0,0,product_mng,low,0
201920070,0.96,0.73,4,273,2,0,0,product_mng,low,0
201920071,0.48,0.7,3,251,3,0,0,IT,low,0
201920072,0.78,0.96,3,217,3,0,0,marketing,high,0
201920079,0.8,0.77,4,224,2,0,0,accounting,medium,0
201920089,0.81,0.77,4,239,3,0,0,sales,medium,0
201920091,0.52,0.92,3,268,3,0,0,sales,low,0
201920107,0.64,0.74,4,157,4,0,0,accounting,low,0
201920109,0.82,0.66,4,238,3,1,0,hr,low,0
201920111,0.92,0.9,4,179,3,0,0,hr,low,0
201920115,0.67,0.64,3,203,2,1,0,technical,low,0
201920125,0.57,0.75,5,171,4,0,0,support,medium,0
201920126,1.0,0.66,4,173,2,0,0,support,medium,0
201920127,0.93,0.71,4,272,2,0,0,support,medium,0
201920131,0.52,0.85,4,257,2,0,0,support,medium,0
201920140,0.85,0.77,4,264,3,0,0,IT,low,0
201920145,0.81,0.68,3,236,2,0,0,product_mng,medium,0
201920160,0.64,0.86,4,248,6,0,0,marketing,medium,0
201920174,0.62,0.77,3,204,4,0,0,sales,high,0
201920186,0.96,0.8,5,195,4,1,0,hr,low,0
201920205,0.57,0.62,5,263,2,0,0,support,medium,0
201920216,0.65,0.71,4,186,2,0,0,IT,low,0
201920221,0.57,0.54,4,210,3,0,0,product_mng,low,0
201920227,0.62,0.95,4,132,3,0,0,RandD,medium,0
201920229,0.63,0.7,6,141,3,1,0,marketing,medium,0
201920230,0.64,0.52,3,269,2,0,0,sales,medium,0
201920236,0.97,0.55,2,267,4,0,0,marketing,medium,0
201920244,1.0,0.63,2,105,2,0,0,sales,medium,0
201920247,0.64,0.45,3,135,6,0,0,sales,low,0
201920249,0.94,0.57,3,166,4,0,0,sales,medium,0
201920251,0.64,1.0,4,201,2,0,0,sales,medium,0
201920259,0.54,0.52,3,115,3,0,0,accounting,low,0
201920261,0.91,0.58,3,172,3,0,0,hr,low,0
201920267,0.54,0.52,5,170,4,0,0,technical,high,0
201920273,0.5,0.75,5,178,6,0,0,technical,medium,0
201920275,0.61,0.52,5,255,3,0,0,support,medium,0
201920277,0.78,0.95,3,155,3,1,0,support,medium,0
201920279,0.57,0.58,3,251,2,0,0,support,high,0
201920280,0.85,0.96,2,260,3,0,0,support,medium,0
201920282,0.4,0.37,3,169,3,1,0,support,medium,0
201920298,0.53,0.57,4,250,3,1,0,product_mng,low,0
201920300,0.76,0.98,4,258,3,0,0,RandD,low,0
201920304,0.7,0.74,3,194,3,0,0,RandD,low,0
201920306,0.13,0.48,3,210,3,0,0,sales,high,0
201920307,0.67,0.53,3,264,2,0,0,accounting,low,0
201920314,0.53,0.85,5,268,3,1,0,sales,medium,0
201920316,0.9,0.64,4,201,2,1,0,sales,medium,0
201920323,0.88,0.75,4,201,2,0,0,sales,medium,0
201920326,0.99,0.89,4,254,3,1,0,sales,medium,0
201920345,0.53,0.61,4,182,3,0,0,technical,low,0
201920363,0.44,0.63,3,193,3,0,0,technical,high,0
201920368,0.51,0.56,4,157,3,0,0,IT,medium,0
201920372,0.99,0.37,6,219,6,0,0,product_mng,low,0
201920373,0.78,0.91,3,166,2,1,0,product_mng,low,0
201920378,0.58,0.67,3,156,2,0,0,RandD,low,0
201920388,0.76,0.61,4,172,2,0,0,marketing,low,0
201920390,0.5,0.76,3,174,3,0,0,sales,medium,0
201920393,0.85,0.82,5,184,3,0,0,sales,medium,0
201920396,0.16,0.76,6,210,5,0,0,sales,medium,0
201920399,0.96,0.74,5,194,4,1,0,sales,medium,0
201920412,0.61,0.81,5,136,3,0,0,hr,low,0
201920419,0.62,0.49,4,174,3,0,0,technical,low,0
201920429,0.63,0.95,4,134,3,0,0,support,medium,0
201920431,0.71,0.36,2,132,5,0,0,support,medium,0
201920432,0.88,0.82,4,109,2,0,0,support,medium,0
201920434,0.52,0.83,4,180,2,0,0,support,medium,0
201920445,0.63,0.89,3,239,3,0,0,IT,medium,0
201920455,0.55,0.93,4,251,4,1,0,RandD,low,0
201920464,0.21,0.43,2,249,3,0,0,marketing,low,0
201920475,0.6,0.61,4,140,4,0,0,sales,medium,0
201920498,0.74,0.93,6,225,4,0,0,technical,low,0
201920515,0.25,0.53,4,160,4,0,0,technical,medium,0
201920522,0.77,0.54,5,252,2,0,0,IT,low,0
201920542,0.18,0.73,6,231,4,0,0,sales,low,0
201920544,0.15,0.92,5,164,3,0,0,sales,medium,0
201920558,0.81,0.75,5,101,5,0,0,sales,medium,0
201920565,0.74,0.89,5,182,2,0,0,hr,low,0
201920569,0.91,0.4,6,153,3,0,0,technical,low,0
201920570,0.84,0.62,4,138,3,0,0,technical,low,0
201920585,0.61,0.98,2,238,4,0,0,support,medium,0
201920587,0.9,0.93,4,263,3,1,0,support,medium,0
201920595,0.78,0.7,4,139,3,0,0,IT,low,0
201920602,0.85,0.99,3,208,2,0,0,product_mng,low,0
201920630,0.38,0.5,3,196,3,0,0,sales,medium,0
201920636,0.21,0.71,4,270,2,0,0,sales,high,0
201920641,0.85,0.66,4,155,4,0,0,hr,high,0
201920645,0.22,0.54,6,169,4,0,0,technical,low,0
201920646,0.78,0.52,5,192,3,1,0,technical,low,0
201920657,0.62,0.87,4,221,3,1,0,support,low,0
201920667,0.88,0.99,5,253,2,0,0,technical,medium,0
201920668,0.79,0.87,3,194,2,0,0,technical,medium,0
201920669,0.65,0.88,4,173,3,0,0,management,medium,0
201920685,0.44,0.61,5,230,6,0,0,marketing,low,0
201920694,0.73,0.97,4,163,3,0,0,sales,medium,0
201920712,0.57,0.91,3,193,2,0,0,sales,low,0
201920713,0.96,0.64,3,166,2,0,0,accounting,medium,0
201920717,0.98,0.91,3,165,2,1,0,hr,medium,0
201920719,0.96,0.49,5,137,3,0,0,hr,medium,0
201920721,0.52,0.96,3,271,3,1,0,technical,medium,0
201920732,0.89,0.57,4,176,4,0,0,support,high,0
201920738,0.7,0.95,4,231,3,0,0,support,medium,0
201920739,0.68,0.84,3,270,3,0,0,support,high,0
201920750,0.96,0.7,3,207,3,0,0,IT,high,0
201920753,0.94,0.69,5,145,2,0,0,product_mng,medium,0
201920755,0.7,0.73,4,182,3,0,0,IT,medium,0
201920766,0.49,0.59,4,137,4,0,0,technical,high,0
201920775,0.76,0.64,4,234,2,0,0,sales,high,0
201920776,0.24,0.62,5,199,4,0,0,sales,low,0
201920779,0.92,0.98,3,257,3,0,1,sales,medium,0
201920798,0.73,0.86,3,200,4,0,0,technical,medium,0
201920804,0.5,0.75,3,204,2,0,0,technical,high,0
201920805,0.66,0.65,3,196,3,1,0,technical,low,0
201920811,0.68,0.76,3,260,4,0,0,support,low,0
201920815,0.88,0.61,4,177,4,1,0,support,low,0
201920835,0.79,0.74,3,169,3,0,0,RandD,low,0
201920837,0.68,0.49,3,178,3,1,0,RandD,low,0
201920840,0.9,0.67,2,229,4,0,0,sales,low,0
201920846,0.77,0.91,4,161,3,0,0,marketing,low,0
201920851,0.97,0.89,4,248,2,0,0,sales,low,0
201920866,0.96,0.68,3,132,2,0,0,sales,medium,0
201920869,0.43,0.71,3,186,2,0,0,accounting,medium,0
201920872,0.58,0.48,3,135,3,1,0,hr,medium,0
201920876,0.66,0.91,3,191,4,0,0,technical,low,0
201920883,0.94,0.59,4,241,2,0,0,technical,low,0
201920891,0.55,0.54,3,233,2,0,0,support,low,0
201920902,0.66,0.91,4,234,2,1,0,IT,medium,0
201920905,0.58,0.86,4,168,2,0,0,product_mng,medium,0
201920906,0.73,0.93,3,205,3,0,0,product_mng,high,0
201920924,0.56,0.81,4,188,3,1,0,marketing,low,0
201920945,0.62,0.51,4,193,3,0,0,accounting,high,0
201920964,0.6,0.6,4,147,3,0,0,support,low,0
201920969,0.63,0.91,4,252,3,1,0,support,medium,0
201920970,0.69,0.98,4,180,3,0,0,support,medium,0
201920988,0.54,0.73,3,157,3,0,0,RandD,low,0
201920998,0.51,0.58,4,140,2,1,0,product_mng,low,0
201921002,0.7,0.59,3,138,3,0,0,RandD,low,0
201921009,0.92,0.99,3,176,8,0,0,sales,medium,0
201921010,0.81,0.55,4,217,8,0,0,accounting,medium,0
201921011,0.62,0.91,3,269,8,0,0,support,medium,0
201921013,0.95,0.74,5,243,6,0,0,management,medium,0
201921016,0.64,0.56,3,257,6,0,0,marketing,medium,0
201921022,0.56,0.92,4,224,3,0,0,sales,medium,0
201921026,0.67,0.68,4,171,3,0,0,sales,low,0
201921027,0.86,0.82,4,274,2,1,0,sales,low,0
201921030,0.52,0.59,5,150,2,0,0,sales,low,0
201921034,0.75,0.61,3,263,3,0,0,sales,low,0
201921035,0.83,0.52,2,149,2,1,0,sales,low,0
201921037,0.3,0.58,2,189,4,1,0,accounting,low,0
201921050,0.65,0.83,4,251,2,0,0,technical,medium,0
201921051,0.72,0.54,4,219,2,0,0,technical,medium,0
201921059,0.49,0.59,5,140,3,0,0,support,high,0
201921067,0.7,0.54,5,263,3,0,0,technical,low,0
201921068,0.51,0.62,4,185,3,0,0,management,low,0
201921072,0.97,0.5,3,216,3,0,0,IT,low,0
201921074,0.49,0.63,3,181,3,1,0,product_mng,medium,0
201921080,0.73,0.84,3,216,8,0,0,management,medium,0
201921084,0.65,0.63,4,143,8,0,0,management,medium,0
201921089,0.59,0.73,3,172,6,0,0,product_mng,medium,0
201921090,0.72,0.98,4,156,3,0,0,product_mng,medium,0
201921093,0.61,0.5,4,269,3,0,0,IT,medium,0
201921097,0.29,0.38,5,191,5,0,0,management,medium,0
201921107,0.68,0.65,3,173,3,1,0,marketing,high,0
201921114,0.75,0.51,2,215,2,1,0,sales,low,0
201921124,0.99,0.86,3,167,2,0,0,sales,low,0
201921127,0.25,0.9,6,229,8,0,0,sales,medium,0
201921136,0.56,0.48,5,192,2,1,0,technical,medium,0
201921137,0.88,0.91,4,233,4,0,0,technical,high,0
201921144,0.33,0.64,2,274,3,1,0,technical,high,0
201921151,0.54,0.61,4,118,5,0,0,support,low,0
201921165,0.91,0.68,4,132,4,0,0,IT,medium,0
201921195,0.61,0.89,3,242,10,0,0,sales,high,0
201921206,0.77,0.89,4,153,7,0,0,sales,medium,0
201921216,0.52,0.84,3,261,8,0,1,accounting,low,0
201921217,0.5,0.71,4,163,8,0,1,hr,medium,0
201921219,0.95,0.84,3,261,8,1,1,hr,medium,0
201921246,0.48,0.81,4,149,2,0,0,management,medium,0
201921251,0.5,0.77,3,265,3,0,0,IT,medium,0
201921253,0.76,0.45,4,147,2,0,0,product_mng,medium,0
201921268,0.7,0.62,3,110,3,0,0,product_mng,low,0
201921274,0.51,0.55,2,102,7,0,1,management,medium,0
201921286,0.64,0.67,3,143,6,0,0,sales,medium,0
201921290,0.98,0.55,3,166,6,1,0,sales,medium,0
201921293,0.29,0.37,6,187,10,1,0,sales,high,0
201921299,0.7,0.77,4,245,2,0,0,sales,low,0
201921305,0.57,0.9,5,145,3,0,0,accounting,low,0
201921322,0.78,0.68,2,159,3,1,0,support,medium,0
201921328,0.59,0.64,5,269,3,0,0,support,medium,0
201921329,0.5,0.52,2,178,2,0,0,support,medium,0
201921331,0.94,0.61,3,140,2,0,0,support,medium,0
201921345,0.51,0.85,4,186,2,0,0,product_mng,low,0
201921352,0.64,0.52,5,258,10,1,0,management,high,0
201921364,0.57,0.6,2,163,3,0,0,sales,medium,0
201921365,0.91,0.77,3,144,3,0,0,sales,medium,0
201921379,0.68,0.53,3,138,2,1,0,sales,low,0
201921391,0.49,0.6,4,264,2,1,0,product_mng,low,0
201921393,0.98,0.68,5,171,3,0,0,management,high,0
201921398,0.55,0.69,4,220,3,1,0,management,high,0
201921399,0.84,0.53,3,210,4,1,0,marketing,medium,0
201921407,0.82,0.71,2,209,5,0,1,marketing,medium,0
201921413,0.5,1.0,4,258,3,0,0,sales,medium,0
201921414,0.16,0.72,3,203,3,0,0,sales,medium,0
201921419,0.75,0.99,2,237,5,1,0,product_mng,low,0
201921425,0.69,0.73,3,231,2,1,0,management,high,0
201921429,0.64,0.55,4,215,2,0,0,sales,low,0
201921433,0.91,0.82,4,238,2,0,0,management,low,0
201921437,0.77,0.71,5,250,3,1,0,sales,medium,0
201921450,0.5,0.77,3,267,2,0,0,management,high,0
201921456,0.63,0.48,4,179,3,0,0,marketing,low,0
201921458,0.4,0.62,4,127,5,0,0,accounting,low,0
201921468,0.55,0.67,3,150,2,0,1,sales,low,0
201921471,0.48,0.9,4,208,3,0,0,sales,low,0
201921473,0.73,0.54,4,167,3,0,0,IT,medium,0
201921480,0.51,0.8,5,268,3,0,0,RandD,medium,0
201921481,0.61,0.6,3,255,2,0,0,RandD,medium,0
201921492,0.61,0.88,5,146,7,1,0,marketing,low,0
201921502,0.82,0.79,3,176,3,0,0,technical,low,0
201921505,0.7,0.68,3,150,3,0,0,support,low,0
201921513,0.59,0.92,3,203,10,0,0,support,medium,0
201921515,0.39,0.52,2,102,8,0,0,technical,medium,0
201921524,0.45,0.42,4,156,7,0,0,product_mng,high,0
201921537,0.56,0.98,5,171,3,1,0,sales,low,0
201921547,0.24,0.56,4,281,7,0,0,sales,medium,0
201921558,0.97,0.54,3,154,8,1,0,sales,medium,0
201921562,0.73,0.56,3,245,8,0,0,sales,medium,0
201921565,0.66,0.5,3,139,10,1,0,sales,low,0
201921570,0.59,0.47,3,159,4,0,0,product_mng,low,0
201921574,0.24,0.81,6,263,7,0,0,management,high,0
201921578,0.55,0.78,4,261,3,0,0,management,high,0
201921579,0.76,0.56,5,222,10,0,0,management,high,0
201921594,0.65,0.85,4,172,3,0,0,sales,medium,0
201921603,0.59,0.5,2,162,2,0,0,management,high,0
201921614,0.56,0.85,3,265,10,1,0,management,low,0
201921621,0.63,0.65,3,190,10,0,0,sales,medium,0
201921622,0.91,0.63,5,240,7,0,0,sales,medium,0
201921627,0.34,0.46,3,155,10,0,0,product_mng,medium,0
201921630,0.66,0.65,3,272,10,0,0,IT,medium,0
201921636,0.59,0.73,4,247,10,0,0,management,high,0
201921641,0.51,0.52,3,188,3,0,0,technical,high,0
201921650,0.91,0.77,3,195,7,0,0,sales,medium,0
201921654,0.65,0.82,5,265,3,0,0,IT,low,0
201921682,0.93,0.98,4,189,10,0,0,sales,medium,0
201921685,0.69,0.85,3,153,10,0,0,support,medium,0
201921690,0.51,0.76,4,140,3,0,0,support,low,0
201921700,0.5,0.83,5,258,2,0,0,IT,low,0
201921701,0.7,0.88,3,159,2,0,0,IT,high,0
201921708,0.43,0.66,4,135,2,0,0,IT,high,0
201921716,0.23,0.7,3,123,5,0,0,sales,medium,0
201921720,0.55,0.45,3,179,2,1,0,sales,low,0
201921722,0.98,0.74,4,151,3,0,0,sales,medium,0
201921726,0.16,0.63,6,286,7,0,1,sales,medium,0
201921730,0.93,0.7,5,231,7,0,1,sales,high,0
201921732,0.77,0.82,4,134,3,0,1,sales,low,0
201921739,0.52,0.72,4,222,3,0,0,sales,low,0
201921763,0.81,0.9,4,270,10,0,0,accounting,medium,0
201921767,0.76,0.85,3,192,3,0,0,marketing,low,0
201921768,0.91,0.65,5,214,3,1,0,marketing,low,0
201921774,0.93,0.5,5,272,3,0,0,sales,low,0
201921782,0.51,0.71,2,180,3,0,0,product_mng,low,0
201921785,0.72,0.88,3,189,3,1,0,management,high,0
201921800,0.72,0.71,4,256,3,0,1,sales,medium,0
201921806,0.44,0.65,3,175,2,0,0,IT,low,0
201921807,0.64,0.94,4,210,3,0,0,product_mng,low,0
201921809,0.69,0.9,5,103,5,0,0,product_mng,low,0
201921812,0.83,0.6,4,161,2,0,0,management,high,0
201921813,0.82,0.49,5,210,3,0,0,management,high,0
201921815,0.53,0.47,6,106,6,0,0,management,high,0
201921821,0.74,0.55,4,262,3,0,0,support,low,0
201921833,0.71,0.66,5,187,2,0,0,sales,medium,0
201921839,0.43,0.88,2,149,4,0,0,product_mng,medium,0
201921856,0.92,0.94,2,224,2,0,0,sales,low,0
201921859,0.53,0.64,3,168,3,0,0,sales,low,0
201921863,0.92,1.0,4,261,4,0,0,sales,medium,0
201921867,0.67,0.97,4,196,3,0,0,support,medium,0
201921878,0.33,0.41,2,198,4,0,0,technical,medium,0
201921883,0.6,0.45,3,104,4,0,0,IT,low,0
201921885,0.61,0.49,3,275,2,0,0,product_mng,low,0
201921890,0.38,0.49,4,196,3,0,1,management,high,0
201921894,0.74,0.79,5,121,5,0,1,management,high,0
201921905,0.16,0.68,5,149,7,1,0,sales,medium,0
201921911,0.37,0.92,4,211,7,0,0,sales,high,0
201921912,0.64,0.64,2,190,3,0,0,sales,low,0
201921917,0.37,0.72,3,183,2,0,0,sales,low,0
201921918,0.92,0.85,3,151,6,1,0,sales,low,0
201921920,0.66,0.49,5,235,8,1,0,sales,low,0
201921934,0.95,0.99,5,251,4,0,0,product_mng,low,0
201921939,0.15,0.74,6,144,7,0,1,management,high,0
201921952,0.71,0.69,4,222,4,0,0,sales,medium,0
201921960,0.85,0.64,5,256,7,0,0,product_mng,low,0
201921972,0.85,0.89,4,150,3,0,0,accounting,high,0
201921990,0.9,0.76,3,255,7,0,0,product_mng,low,0
201922000,0.5,0.73,4,180,3,0,0,IT,low,0
201922012,0.11,0.81,6,305,4,0,0,sales,low,1
201922020,0.76,0.89,5,262,5,0,0,sales,low,1
201922023,0.09,0.95,6,304,4,0,0,sales,low,1
201922027,0.82,0.87,4,239,5,0,0,sales,low,1
201922033,0.4,0.51,2,145,3,0,0,hr,low,1
201922044,0.1,0.8,7,281,4,0,0,technical,low,1
201922045,0.09,0.89,6,276,4,0,0,technical,low,1
201922055,0.1,0.92,7,307,4,0,0,support,low,1
201922059,0.38,0.54,2,128,3,0,0,technical,low,1
201922064,0.36,0.56,2,132,3,0,0,IT,medium,1
201922065,0.11,0.94,6,286,4,0,0,IT,medium,1
201922068,0.9,0.98,4,264,6,0,0,product_mng,medium,1
201922073,0.45,0.49,2,149,3,0,0,product_mng,high,1
201922074,0.09,0.87,7,295,4,0,0,product_mng,low,1
201922079,0.43,0.56,2,157,3,0,0,sales,low,1
201922080,0.39,0.56,2,142,3,0,0,accounting,low,1
201922083,0.79,0.59,4,139,3,0,1,management,low,1
201922087,0.17,0.84,5,232,3,0,0,sales,low,1
201922093,0.42,0.48,2,143,3,0,0,sales,low,1
201922095,0.09,0.83,6,255,4,0,0,sales,low,1
201922104,0.09,0.94,7,267,4,0,0,sales,medium,1
201922107,0.91,1.0,4,257,5,0,0,accounting,medium,1
201922119,0.37,0.57,2,133,3,0,0,technical,low,1
201922121,0.14,0.62,4,158,4,1,0,technical,low,1
201922126,0.11,0.92,6,260,4,0,0,support,low,1
201922128,0.7,0.89,3,183,5,0,0,support,low,1
201922139,0.74,1.0,4,249,5,0,0,IT,low,1
201922145,0.84,0.99,4,267,5,0,0,product_mng,low,1
201922147,0.76,0.92,4,239,5,0,0,product_mng,low,1
201922148,0.11,0.87,6,306,4,0,0,IT,low,1
201922155,0.39,0.48,2,160,3,0,0,sales,low,1
201922159,0.39,0.5,2,136,3,0,0,management,low,1
201922160,0.45,0.45,2,132,3,0,0,marketing,low,1
201922171,0.81,0.99,4,259,5,0,0,sales,low,1
201922173,0.11,0.78,7,278,4,0,0,sales,low,1
201922177,0.41,0.48,2,148,3,0,0,sales,low,1
201922183,0.89,0.99,5,257,5,0,0,accounting,medium,1
201922187,0.09,0.85,6,297,4,0,0,hr,medium,1
201922195,0.89,0.95,4,275,5,0,0,technical,medium,1
201922197,0.27,0.54,7,278,3,0,0,technical,low,1
201922200,0.77,0.94,5,226,6,0,0,support,low,1
201922211,0.43,0.46,2,156,3,0,0,technical,low,1
201922222,0.37,0.5,2,135,3,0,0,product_mng,low,1
201922228,0.44,0.54,2,149,3,0,0,hr,low,1
201922240,0.1,0.97,7,254,4,0,0,sales,low,1
201922247,0.37,0.48,2,159,3,0,0,sales,low,1
201922258,0.42,0.54,2,156,3,0,0,sales,medium,1
201922264,0.11,0.78,6,260,4,0,0,hr,medium,1
201922275,0.11,0.9,6,254,4,0,0,technical,low,1
201922278,0.74,0.89,5,229,6,0,0,support,low,1
201922289,0.82,0.91,5,232,5,0,0,technical,low,1
201922293,0.41,0.49,2,146,3,0,0,IT,low,1
201922313,0.4,0.54,2,139,3,0,0,marketing,low,1
201922315,0.1,0.81,6,268,4,0,0,marketing,low,1
201922316,0.73,0.86,4,245,6,0,0,sales,low,1
201922323,0.61,0.47,2,253,3,0,0,sales,low,1
201922332,0.11,0.85,7,302,4,0,0,sales,low,1
201922337,0.77,0.87,5,266,5,0,0,accounting,medium,1
201922341,0.09,0.89,7,308,5,0,0,hr,medium,1
201922346,0.1,0.86,6,278,4,0,0,technical,high,1
201922349,0.11,0.84,7,264,4,0,0,technical,medium,1
201922351,0.09,0.8,6,304,5,0,0,technical,medium,1
201922354,0.43,0.57,2,135,3,0,0,support,low,1
201922355,0.33,0.88,6,219,5,0,0,support,low,1
201922356,0.41,0.57,2,136,3,0,0,support,low,1
201922393,0.84,1.0,4,261,5,0,0,sales,low,1
201922399,0.87,0.83,4,265,6,0,0,sales,low,1
201922413,0.45,0.53,2,138,3,0,0,accounting,medium,1
201922414,0.45,0.54,2,142,3,0,0,hr,medium,1
201922419,0.42,0.53,3,199,4,0,0,technical,medium,1
201922423,0.86,1.0,5,257,5,0,0,technical,medium,1
201922430,0.41,0.52,2,127,3,1,0,support,low,1
201922431,0.89,0.65,5,195,6,0,0,support,low,1
201922435,0.1,0.84,6,309,4,0,0,support,low,1
201922437,0.11,0.85,6,261,4,0,0,support,low,1
201922438,0.43,0.53,2,160,3,0,0,support,low,1
201922447,0.44,0.46,2,143,3,0,0,IT,low,1
201922451,0.81,0.9,4,226,5,0,0,product_mng,medium,1
201922456,0.44,0.53,2,127,3,0,0,RandD,medium,1
201922458,0.77,1.0,4,255,5,0,0,RandD,medium,1
201922460,0.4,0.48,2,137,3,0,0,sales,medium,1
201922461,0.43,0.49,2,135,3,0,0,accounting,medium,1
201922472,0.44,0.53,2,149,3,0,0,sales,low,1
201922485,0.38,0.52,2,145,3,0,0,sales,low,1
201922489,0.1,0.83,7,276,4,0,0,accounting,low,1
201922492,0.39,0.51,2,151,3,0,0,hr,medium,1
201922502,0.66,0.57,5,161,5,0,0,technical,high,1
201922506,0.11,0.97,6,289,5,0,0,support,medium,1
201922522,0.74,0.99,4,233,5,0,0,IT,low,1
201922524,0.74,0.82,4,239,6,0,0,IT,low,1
201922526,0.41,0.56,2,150,3,0,0,product_mng,low,1
201922529,0.09,0.8,6,301,5,0,0,IT,medium,1
201922536,0.37,0.56,2,156,3,0,0,sales,medium,1
201922539,0.87,1.0,5,261,5,1,0,technical,medium,1
201922540,0.11,0.94,7,244,4,0,0,management,medium,1
